price,country,rating,reviews,Region,skills_list,level,categories,skills_list_standardization,Extracted_Skills_from_description_list
10,Pakistan,5.0,4,Asia,"['Graphic', 'DesignLogo', 'DesignIllustratorPhotoshopAnimation']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Illustrator', 'Photoshop', 'Animation']","[' Logo', 'Graphic', ' Design', ' Graphic', ' Client', ' Expertise']"
15,Bangladesh,5.0,4,Asia,"['Graphic', 'DesignIllustratorLogo', 'DesignPhotoshopIllustration']",0,['Graphic Design'],"['Graphic', 'Design', 'Illustrator', 'Logo', 'Design', 'Photoshop', 'Illustration']","[' clients', ' quality', 'professional', ' Professional', ' high', ' time', ' design', ' years', ' designer', ' professional']"
20,Pakistan,5.0,32,Asia,"['Graphic', 'DesignLogo', 'DesignPhotoshopIllustratorPackaging', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Photoshop', 'Illustrator', 'Packaging', 'Design']","[' logo', ' Logo', ' Web', ' Business', ' DESIGN', ' using', ' work', 'Adobe', ' Design', ' App', ' experience', ' Website', ' years', ' design', ' QUALITY', ' business', ' WORK']"
15,India,5.0,26,Asia,"['.NETASP.NETC#', 'ProgrammingSQLSoftware', 'Architecture']",0,['Programming'],"['Programming', 'Software', 'Architecture']","[' Web', ' Development', ' expertise', ' Design', ' software', ' time', ' experience', 'years', ' design', ' development', ' App', ' Mobile', ' user']"
5,Philippines,5.0,4,Asia,"['Graphic', 'DesignIllustrationCaricature &', 'CartoonsIllustratorPhotoshop']",0,['Graphic Design'],"['Graphic', 'Design', 'Illustration', 'Caricature', 'Cartoons', 'Illustrator', 'Photoshop']","['digital', ' skills', ' work']"
25,Indonesia,5.0,4,Asia,"['Graphic', 'DesignIllustrationLogo', 'DesignT-ShirtsAdobe', 'Lightroom']",0,['Graphic Design'],"['Graphic', 'Design', 'Illustration', 'Logo', 'Design', 'Shirts', 'Adobe', 'Lightroom']","[' experience', ' graphic', 'years', ' design']"
10,Bangladesh,5.0,8,Asia,"['Graphic', 'DesignIllustratorLogo', 'DesignPhotoshopAdvertisement', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Illustrator', 'Logo', 'Design', 'Photoshop', 'Advertisement', 'Design']","[' experience', 'years', ' services']"
12,India,5.0,17,Asia,"['Graphic', 'DesignPhotoshopLogo', 'DesignIllustratorVideo', 'Production']",4,['Graphic Design'],"['Graphic', 'Design', 'Photoshop', 'Logo', 'Design', 'Illustrator', 'Video', 'Production']","[' BUSINESS', ' APP', ' DESIGN', ' WEBSITE', ' Software', ' User', ' work', ' expert', ' designs', ' time', ' DESIGNS', ' Adobe', ' Website', 'professional', ' Google', ' design', ' SOCIAL', ' WORDPRESS', ' Designer', ' MOBILE', ' EXPERTISE', ' GRAPHIC', ' Expertise', ' LOGO', ' business']"
25,India,5.0,5,Asia,"['Graphic', 'DesignIllustratorLogo', 'DesignPhotoshopWebsite', 'Design']",2,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Illustrator', 'Logo', 'Design', 'Photoshop', 'Website', 'Design']","['designer', ' Wordpress', ' experience', ' years', ' WordPress', ' Expert']"
15,Bangladesh,4.0,5,Asia,"['Graphic', 'DesignLogo', 'DesignPhotoshopIllustrationPhotoshop', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Photoshop', 'Illustration', 'Photoshop', 'Design']","[' clients', ' business', ' Designer', 'professional', ' help', ' work', ' graphic', ' Design', ' Graphic', ' design', ' years', ' working', ' client', ' professional']"
12,India,5.0,390,Asia,"['Data', 'EntryExcelOdd', 'JobsJavaScriptPHP']",2,"['Programming', 'Finance']","['Data', 'Entry', 'Excel', 'Odd', 'Jobs', 'Java', 'Script']","[' projects', ' data', ' using', ' work', ' Client', ' experience', 'years']"
30,Palestine,5.0,4,Middle East & North Africa,"['AndroidMachine', 'Learning (ML)']",0,['Other'],"['Android', 'Machine', 'Learning']",['experience']
30,Belarus,5.0,4,Europe,"['ElectronicsEngineeringElectrical', 'EngineeringPCB', 'LayoutUser', 'Interface /', 'IA']",0,['Other'],"['Electronics', 'Engineering', 'Electrical', 'Engineering', 'Layout', 'User', 'Interface']",['Designer']
20,Pakistan,5.0,17,Asia,"['ExcelFinancial', 'ForecastingExcel', 'MacrosExcel', 'VBAFinancial', 'Analysis']",3,['Finance'],"['Excel', 'Financial', 'Forecasting', 'Excel', 'Macros', 'Excel', 'Financial', 'Analysis']","[' working', ' data', ' experience', 'years']"
20,Bangladesh,5.0,5,Asia,"['IllustrationGraphic', 'DesignBanner', 'DesignAdvertisement', 'Design']",0,['Graphic Design'],"['Illustration', 'Graphic', 'Design', 'Banner', 'Design', 'Advertisement', 'Design']","[' Web', ' Logo', ' Business', ' skills', ' Professional', ' Design', ' Adobe', ' Creating', 'expertise']"
6,India,5.0,4,Asia,"['HTMLWebsite', 'DesignPHPCSSMySQL']",2,"['Graphic Design', 'Web Development']","['Website', 'Design', 'My']","[' management', ' content', ' expertise', 'professional', ' skills', ' experience', ' years', ' web', ' project']"
10,Pakistan,5.0,4,Asia,"['Business', 'WritingResearch', 'WritingBlog', 'WritingContent', 'Writing']",2,['Content Writing'],"['Business', 'Writing', 'Research', 'Writing', 'Blog', 'Writing', 'Content', 'Writing']","[' content', ' SEO', ' expertise', ' using', ' work', ' Google', 'Marketing', ' experience', ' business']"
6,El Salvador,5.0,5,North America,"['Article', 'WritingArticle', 'RewritingResearch', 'WritingInvestigative', 'Journalism']",3,['Content Writing'],"['Article', 'Writing', 'Article', 'Rewriting', 'Research', 'Writing', 'Investigative', 'Journalism']","['professional', ' projects']"
10,Nigeria,5.0,7,Other,"['Virtual', 'AssistantCustomer', 'ServiceCustomer', 'SupportEmail', 'Marketing']",0,['Other'],"['Virtual', 'Assistant', 'Customer', 'Service', 'Customer', 'Support', 'Email', 'Marketing']","[' data', ' work', ' social', 'skills', ' professional']"
30,Bangladesh,5.0,5,Asia,"['PhotoshopGraphic', 'DesignIllustratorLogo', 'DesignIllustration']",0,['Graphic Design'],"['Photoshop', 'Graphic', 'Design', 'Illustrator', 'Logo', 'Design', 'Illustration']","['Graphic', ' Business', ' Designer', ' help', ' work', ' Social', ' designs', ' Services', ' social', ' design', ' years', ' business']"
80,Georgia,5.0,5,Asia,"['Video', 'Editing3D', 'AnimationAfter', 'EffectsAnimationVideo', 'Production']",0,['Other'],"['Video', 'Editing', 'Animation', 'After', 'Effects', 'Animation', 'Video', 'Production']","[' creating', ' skills', ' using', ' work', ' graphic', ' designs', ' software', ' experience', ' design', ' years', 'graphic', ' web', ' professional', ' project']"
11,Bangladesh,5.0,7,Asia,"['IllustratorLogo', 'DesignPhotoshopPhotoshop', 'DesignAdobe', 'Illustrator']",0,['Graphic Design'],"['Illustrator', 'Logo', 'Design', 'Photoshop', 'Photoshop', 'Design', 'Adobe', 'Illustrator']","[' logo', ' creating', 'professional', ' work', ' experience', ' design', ' years', ' designer', ' business', ' project']"
15,Bangladesh,5.0,20,Asia,"['Graphic', 'DesignLogo', 'DesignIllustratorIllustrationBusiness', 'Card', 'Design']",2,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Illustrator', 'Illustration', 'Business', 'Card', 'Design']","[' logo', ' Logo', ' Digital', ' expertise', ' Business', ' work', ' Design', ' designs', ' experience', ' design', ' years', 'graphic', ' designer']"
10,Pakistan,5.0,119,Asia,"['ExcelData', 'EntryData', 'ProcessingCopy', 'TypingWeb', 'Search']",2,"['Finance', 'Web Development']","['Excel', 'Data', 'Entry', 'Data', 'Processing', 'Copy', 'Typing', 'Web', 'Search']","[' Digital', ' Development', 'work', ' SEO', ' Business', ' Custom', ' Data', ' work', ' Google', ' Social', ' Adobe', ' Website', ' marketing', ' client', ' business', ' project']"
80,Georgia,5.0,5,Asia,"['Video', 'Editing3D', 'AnimationAfter', 'EffectsAnimationVideo', 'Production']",0,['Other'],"['Video', 'Editing', 'Animation', 'After', 'Effects', 'Animation', 'Video', 'Production']","[' creating', ' skills', ' using', ' work', ' graphic', ' designs', ' software', ' experience', ' design', ' years', 'graphic', ' web', ' professional', ' project']"
11,Bangladesh,5.0,7,Asia,"['IllustratorLogo', 'DesignPhotoshopPhotoshop', 'DesignAdobe', 'Illustrator']",0,['Graphic Design'],"['Illustrator', 'Logo', 'Design', 'Photoshop', 'Photoshop', 'Design', 'Adobe', 'Illustrator']","[' logo', ' creating', 'professional', ' work', ' experience', ' design', ' years', ' designer', ' business', ' project']"
15,Bangladesh,5.0,20,Asia,"['Graphic', 'DesignLogo', 'DesignIllustratorIllustrationBusiness', 'Card', 'Design']",2,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Illustrator', 'Illustration', 'Business', 'Card', 'Design']","[' logo', ' Logo', ' Digital', ' expertise', ' Business', ' work', ' Design', ' designs', ' experience', ' design', ' years', 'graphic', ' designer']"
10,Pakistan,5.0,119,Asia,"['ExcelData', 'EntryData', 'ProcessingCopy', 'TypingWeb', 'Search']",2,"['Finance', 'Web Development']","['Excel', 'Data', 'Entry', 'Data', 'Processing', 'Copy', 'Typing', 'Web', 'Search']","[' Digital', ' Development', 'work', ' SEO', ' Business', ' Custom', ' Data', ' work', ' Google', ' Social', ' Adobe', ' Website', ' marketing', ' client', ' business', ' project']"
10,India,4.0,7,Asia,"['Account', 'ManagementAccountingAdobe', 'Premiere', 'ProAuditBusiness', 'Consulting']",3,['Finance'],"['Account', 'Management', 'Accounting', 'Adobe', 'Premiere', 'Pro', 'Audit', 'Business', 'Consulting']","[' projects', ' expertise', ' Business', 'professional', ' experience', ' applications', ' client']"
20,United Arab Emirates,5.0,4,Middle East & North Africa,"['Graphic', 'DesignIllustratorPhotoshopBanner', 'DesignLogo', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Illustrator', 'Photoshop', 'Banner', 'Design', 'Logo', 'Design']","[' Digital', ' Logo', 'Graphic', ' Professional', ' Social', ' adobe', ' Project']"
25,India,5.0,66,Asia,"['MySQLJavaScriptCodeigniterWeb', 'ScrapingPayPal', 'API']",4,"['Programming', 'Web Development']","['My', 'Java', 'Script', 'Codeigniter', 'Web', 'Scraping', 'Pay', 'Pal']","[' Web', ' Logo', ' Development', ' Data', ' Custom', ' work', ' Experience', ' Services', ' Time', ' App', ' Mobile', 'Years', ' Designs']"
10,Bangladesh,5.0,6,Asia,"['Logo', 'DesignArticle', 'WritingCopy', 'EditingCopy', 'TypingCopywriting']",0,"['Content Writing', 'Graphic Design']","['Logo', 'Design', 'Article', 'Writing', 'Copy', 'Editing', 'Copy', 'Typing', 'Copywriting']","[' Logo', 'Graphic', ' quality', ' solutions', ' Business', ' Designer', ' work', ' graphic', ' Design', ' software', ' Work', ' years', ' client']"
7,Pakistan,5.0,4,Asia,"['AutoCADBuilding', 'ArchitectureCAD/CAM3D', 'Modelling2D', 'Drafting']",0,['Programming'],"['Auto', 'Building', 'Architecture', 'Modelling', 'Drafting']","[' clients', ' creating', ' expertise', ' projects', ' using', ' Design', ' Experience', ' experience', ' years', 'Years', ' professional', ' project']"
2,Pakistan,5.0,6,Asia,"['Article', 'WritingContent', 'WritingCopywritingVirtual', 'AssistantWeb', 'Search']",0,"['Content Writing', 'Web Development']","['Article', 'Writing', 'Content', 'Writing', 'Copywriting', 'Virtual', 'Assistant', 'Web', 'Search']","[' Web', ' Development', ' Logo', ' services', ' DATA', ' Wordpress', ' time', 'services']"
100,India,5.0,27,Asia,"['Website', 'DesignPHPHTMLMySQLJavaScript']",5,"['Graphic Design', 'Programming', 'Web Development']","['Website', 'Design', 'My', 'Java', 'Script']","[' Web', ' SEO', ' solutions', 'solutions', ' years', ' App', ' experience', ' development', ' working', ' Mobile', ' project']"
30,Italy,5.0,4,Europe,"['.NETAngularJSAPIApp', 'DeveloperJavaScript']",0,['Programming'],"['Angular', 'App', 'Developer', 'Java', 'Script']","[' management', 'Professional', ' clients', ' business', ' projects', ' skills', ' Mobile', ' work', ' Projects', ' using', ' development', ' React', ' Management', ' PHP', ' applications', ' mobile']"
25,Ecuador,5.0,62,South America,"['PHPMySQL.NETC#', 'ProgrammingASP']",2,['Other'],"['My', 'Programming']","[' PHP', 'skills']"
10,Bangladesh,5.0,4,Asia,"['Graphic', 'DesignBrochure', 'DesignPhotoshopIllustratorLogo', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Brochure', 'Design', 'Photoshop', 'Illustrator', 'Logo', 'Design']","[' Logo', ' Business', 'professional', ' graphic', ' expert', ' Social', ' Adobe', ' design', ' professional']"
2,India,5.0,20,Asia,"['SEOInternet', 'MarketingLink', 'BuildingMarketingSearch', 'Engine', 'Marketing']",4,['Other'],"['Internet', 'Marketing', 'Link', 'Building', 'Marketing', 'Search', 'Engine', 'Marketing']","[' quality', ' skills', ' experience', ' expertise', ' expert', ' time', ' Website', ' years', ' Digital', ' SEO', ' Business', ' Google', ' Social', ' Work', ' marketing', ' Marketing', 'SEO', ' Development', ' content', ' services']"
35,India,5.0,74,Asia,"['PHPHTMLWebsite', 'DesignGraphic', 'DesignMySQL']",5,"['Graphic Design', 'Web Development']","['Website', 'Design', 'Graphic', 'Design', 'My']","[' Web', ' clients', ' projects', ' digital', ' Data', ' work', ' Google', 'Digital', ' Design', ' Adobe', ' years', ' React', ' Mobile', ' web', ' mobile', ' project']"
30,Bangladesh,5.0,10,Asia,"['Graphic', 'DesignPhotoshopLogo', 'DesignPoster', 'DesignIllustrator']",0,['Graphic Design'],"['Graphic', 'Design', 'Photoshop', 'Logo', 'Design', 'Poster', 'Design', 'Illustrator']","[' Logo', ' Business', ' Designer', ' help', ' Graphic', ' years', ' let', 'graphic', ' project']"
12,Bangladesh,4.0,25,Asia,"['Logo', 'DesignGraphic', 'DesignPhotoshopIllustratorIllustration']",0,['Graphic Design'],"['Logo', 'Design', 'Graphic', 'Design', 'Photoshop', 'Illustrator', 'Illustration']","[' expert', 'graphic', ' Adobe']"
10,India,5.0,4,Asia,"['Graphic', 'DesignWordPress', 'DesignUI /', 'User', 'Interface3D', 'Modelling']",5,['Graphic Design'],"['Graphic', 'Design', 'Word', 'Press', 'Design', 'User', 'Interface', 'Modelling']","[' developer', ' projects', ' skills', 'Project', ' experience', ' development', ' PHP', ' web', ' digital', ' expertise', ' work', ' Clients', ' website', ' years', ' mobile', ' Design', ' Developer', ' working', ' marketing', ' user', ' creating', ' Mobile']"
10,India,5.0,7,Asia,['PHPHTMLMySQLAndroidDart'],4,['Other'],"['My', 'Android', 'Dart']","[' development', ' solutions', ' expertise', ' digital', ' skills', ' data', ' work', ' time', ' experience', ' social', ' project', ' web', ' user', ' client', ' mobile', 'PHP']"
10,Bangladesh,5.0,4,Asia,"['Graphic', 'DesignBrochure', 'DesignPhotoshopIllustratorLogo', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Brochure', 'Design', 'Photoshop', 'Illustrator', 'Logo', 'Design']","[' Logo', ' Business', 'professional', ' graphic', ' expert', ' Social', ' Adobe', ' design', ' professional']"
2,India,5.0,20,Asia,"['SEOInternet', 'MarketingLink', 'BuildingMarketingSearch', 'Engine', 'Marketing']",4,['Other'],"['Internet', 'Marketing', 'Link', 'Building', 'Marketing', 'Search', 'Engine', 'Marketing']","[' quality', ' skills', ' experience', ' expertise', ' expert', ' time', ' Website', ' years', ' Digital', ' SEO', ' Business', ' Google', ' Social', ' Work', ' marketing', ' Marketing', 'SEO', ' Development', ' content', ' services']"
35,India,5.0,74,Asia,"['PHPHTMLWebsite', 'DesignGraphic', 'DesignMySQL']",5,"['Graphic Design', 'Web Development']","['Website', 'Design', 'Graphic', 'Design', 'My']","[' Web', ' clients', ' projects', ' digital', ' Data', ' work', ' Google', 'Digital', ' Design', ' Adobe', ' years', ' React', ' Mobile', ' web', ' mobile', ' project']"
30,Bangladesh,5.0,10,Asia,"['Graphic', 'DesignPhotoshopLogo', 'DesignPoster', 'DesignIllustrator']",0,['Graphic Design'],"['Graphic', 'Design', 'Photoshop', 'Logo', 'Design', 'Poster', 'Design', 'Illustrator']","[' Logo', ' Business', ' Designer', ' help', ' Graphic', ' years', ' let', 'graphic', ' project']"
12,Bangladesh,4.0,25,Asia,"['Logo', 'DesignGraphic', 'DesignPhotoshopIllustratorIllustration']",0,['Graphic Design'],"['Logo', 'Design', 'Graphic', 'Design', 'Photoshop', 'Illustrator', 'Illustration']","[' expert', 'graphic', ' Adobe']"
10,India,5.0,4,Asia,"['Graphic', 'DesignWordPress', 'DesignUI /', 'User', 'Interface3D', 'Modelling']",5,['Graphic Design'],"['Graphic', 'Design', 'Word', 'Press', 'Design', 'User', 'Interface', 'Modelling']","[' developer', ' projects', ' skills', 'Project', ' experience', ' development', ' PHP', ' web', ' digital', ' expertise', ' work', ' Clients', ' website', ' years', ' mobile', ' Design', ' Developer', ' working', ' marketing', ' user', ' creating', ' Mobile']"
10,India,5.0,7,Asia,['PHPHTMLMySQLAndroidDart'],4,['Other'],"['My', 'Android', 'Dart']","[' development', ' solutions', ' expertise', ' digital', ' skills', ' data', ' work', ' time', ' experience', ' social', ' project', ' web', ' user', ' client', ' mobile', 'PHP']"
20,Serbia,5.0,88,Europe,"['Creative', 'WritingBrandingSlogansCatch', 'PhrasesContent', 'Writing']",0,['Content Writing'],"['Creative', 'Writing', 'Branding', 'Slogans', 'Catch', 'Phrases', 'Content', 'Writing']","[' services', 'Project', ' experience', ' Management', ' professional']"
10,India,5.0,25,Asia,"['PHPJavaSoftware', 'ArchitectureHTML5HTML']",2,['Programming'],"['Java', 'Software', 'Architecture']","[' developer', ' solutions', ' app', ' expertise', ' services', ' creating', ' using', ' help', ' graphic', ' client', ' software', ' experience', 'years', ' development', ' PHP', ' web', ' mobile']"
12,India,5.0,4,Asia,"['PythonSoftware', 'ArchitectureAmazon', 'Web', 'ServicesAngularJS']",0,"['Programming', 'Web Development']","['Python', 'Software', 'Architecture', 'Amazon', 'Web', 'Services', 'Angular']","[' developer', 'development', ' experience', ' custom', ' years', ' working', ' web', ' business']"
35,India,5.0,74,Asia,"['PHPHTMLWebsite', 'DesignGraphic', 'DesignMySQL']",5,"['Graphic Design', 'Web Development']","['Website', 'Design', 'Graphic', 'Design', 'My']","[' Web', ' clients', ' projects', ' digital', ' Data', ' work', ' Google', 'Digital', ' Design', ' Adobe', ' years', ' React', ' Mobile', ' web', ' mobile', ' project']"
30,Bangladesh,5.0,10,Asia,"['Graphic', 'DesignPhotoshopLogo', 'DesignPoster', 'DesignIllustrator']",0,['Graphic Design'],"['Graphic', 'Design', 'Photoshop', 'Logo', 'Design', 'Poster', 'Design', 'Illustrator']","[' Logo', ' Business', ' Designer', ' help', ' Graphic', ' years', ' let', 'graphic', ' project']"
12,Bangladesh,4.0,25,Asia,"['Logo', 'DesignGraphic', 'DesignPhotoshopIllustratorIllustration']",0,['Graphic Design'],"['Logo', 'Design', 'Graphic', 'Design', 'Photoshop', 'Illustrator', 'Illustration']","[' expert', 'graphic', ' Adobe']"
