Name,Title,Location,Profile Link,Rating,Price,Degree
Dr. Stephanie R.,"Whether it's designing figures, polishing a manuscript, or distilling science for the public, I've got you covered.",United States,,,USD 30/hr,N/A
Dr. Bora U.,Senior Bioinformatics Scientist with a focus on (multi)-omics data science in the context of human diseases.,Germany,,,USD 50/hr,N/A
Dr. Martina T.,Doctor of Dental Medicine & Medical Writer,Germany,,,USD 50/hr,N/A
Dr. Allen L.,"Scientific writing, grant proposal editing, experimental design consulting (multi-disciplinary)",United States,,,USD 30/hr,N/A
Dr. Amritpal D.,Scientist Remote Sensing and GIS @ ISRO,India,,,USD 25/hr,N/A
Dr. Ali R.,Medical writer & writing of meta-analysis and narrative review papers,Finland,,,USD 100/hr,N/A
Dr. Hashir K.,"I am a Microbiologist and have expertise in Meta-analysis, Mendalian randomization analysis and systematic reviews",Pakistan,,,USD 15/hr,N/A
Dr. Colin M.,"Freelance Science Writer, Statistician, Research Scientist, & Data Analyst",Canada,,,USD 35/hr,N/A
Dr. Kevin Paolo R.,"Civil Engineer, Researcher, Academic Writer, Professor",South Korea,,,USD 15/hr,N/A
Dr. Akshay D.,"""Ph.D. in Infectious Diseases | AMR, Genomics & WGS Expert | Published Researcher | Clinical & Bioinformatics Skills""",India,,,USD 8/hr,N/A
Dr. Omega S.,"Independent Consultant | Earth Sciences SME, Teaching AI, Academic Materials, Data Analytics, Technical Writing",United States,,,N/A,N/A
Dr. Elsa A.,"Ecologist & Researcher | Specialist in Social-Ecological Systems, Statistical Analysis, GIS, Biodiversity Science",Germany,,,N/A,N/A
Dr. Pedro A.,Evolutionary biology • Genomics • Natural history • Science communication,Portugal,,,USD 50/hr,N/A
Dr. Ellen V.,Engenheira Agrônona | Drª Proteção de Plantas | Engª. Segurança do Trabalho,Brazil,,,USD 9/hr,N/A
Dr. Mohammed M. G.,Scientific Researcher with 15 years of experience in semiconducting materials and their characterization & applications,Egypt,,,USD 30/hr,N/A
Dr. Shreyanka S.,Post-Doctoral researcher/ Nanomaterials/ Thin-film/ Hydrogen evolution/ In-situ operando / Pulsed laser deposition,Canada,,,USD 60/hr,N/A
Dr. Florian H.,Over a decade of experience in genome editing in crop plants and animal cells - Let me support your project next!,United Kingdom,,,USD 120/hr,N/A
Dr. Tsana Nadhira S.,Medical writer with 5+ years of experience,Indonesia,,,USD 30/hr,N/A
Dr. Leah P.,Freelance scientific writer | Data Analysis | Biotech | Life sciences,United States,,,USD 45/hr,N/A
Dr. Syed Irshad Ali S.,"Policy Specialist, Food Security, Climate Change Adaptation, SDGs, Economist, Research Publication",Pakistan,,,USD 40/hr,N/A
Dr. Olivia C.,Freelance medical writer | Academic writing and editing | Patient Facing Materials,South Africa,,,USD 40/hr,N/A
Dr. Manal S.,"PhD Scientist & Science Communication Specialist | Expert in Strategic Communication, Technical Writing and Outreach",India,,,USD 30/hr,N/A
Dr. MARIE M.,Immunologist with 10 years of experience in academic research,Canada,,,USD 200/hr,N/A
Dr. Derya G.,Expert in Gender and Health Research | Program Evaluation | Qualitative & Quantitative Analysis,Canada,,,USD 49/hr,N/A
Dr. Nandita R.,Subject Matter Expert in Editing with Extensive Experience in Data Analysis for Nuclear/Particle Physics.,India,,,USD 35/hr,N/A
Dr. Amir E.,Bioinformatics | Medical Informatics | AI | ML | NLP | LLM | Single Cell tech | Data Analyst,United States,,,USD 40/hr,N/A
Dr. Iftikhar A.,Expert in Data Science for Agriculture,Pakistan,,,USD 30/hr,N/A
Dr. Chris W.,"Expert in Educational Data Mining, Recommender Systems and Educational Administration including accreditation",Australia,,,USD 200/hr,N/A
Dr. Elizabeth H.,"Experienced Scientific Writer | Specializing in Clinical Protocols, Regulatory Documents, & Research Publications",United States,,,USD 30/hr,N/A
Dr. Danial K.,Experienced Researcher in Molecular Biology and Bioinformatics,Iran,,,USD 25/hr,N/A
Dr. Vanessa A.,"Freelance researcher, economist & data scientist with 8+ years of experience in academic writing and applied economics |",Brazil,,,USD 98/hr,N/A
Dr. Tarek A.,Ceramics and Alloy Engineer & Characterization Analyst,Egypt,,,USD 40/hr,N/A
Dr. Zafir N.,"Freelance Data Analyst, Bioinformatics and Statistician | Expertise in Academic Data analysis using R studio",India,,,USD 12/hr,N/A
Dr. Swetha M.,Subject matter expert in Molecular aspects of Neurodegeneration and aging - Project Management - Due Diligence,United States,,,USD 250/hr,N/A
Dr. Ankita M.,"Biotech & Healthcare R&D Professional | Expertise in Bioinformatics, Microbiology, and Drug Discovery Processes| mentor",India,,,USD 58/hr,N/A
Dr. Sophie G.,Medical Writer - Science Communicator - Translational Researcher,United States,,,USD 75/hr,N/A
Dr. Mara G.,PhD chemist with 5+ years experience in pharmaceutical synthesis exploiting continuous flow and automated systems,Italy,,,USD 35/hr,N/A
Dr. Moumita B.,Researcher and teacher with 10+ years of experience in Botany and Allergy interested in scientific write up and editing.,India,,,N/A,N/A
Dr. Kevin J.,"Freelance Reviewer, Statistician & Data Analyst | Expert in R and Health/Education Interventions in Academic Research",Canada,,,USD 100/hr,N/A
Dr. Michael K.,Molecular exercise physiologist with 10+ years of research experience and an established publication portfolio,Canada,,,USD 45/hr,N/A
Dr. Wilf G.,Biomedical neuroscientist providing adademic writing and editing services,France,,,USD 25/hr,N/A
Dr. Gavin P.,"Professor of Psychology & Neuroscience. 20+ years experience in research, publishing, grant acquisition & management.",United Kingdom,,,USD 150/hr,N/A
Dr. Ben G.,"Assistant Professor of Biology, Cancer Biologist, and Molecular Geneticist",United States,,,USD 60/hr,N/A
Dr. Moe W.,Lipid Nanoparticle Consultant - Specializing in Extrahepatic Delivery,Canada,,,USD 250/hr,N/A
Dr. JONAS RODRIGUES S.,PhD in Health Sciences | Expert in Pharmacology & Clinical Biochemistry | Researcher & Academic Writer Freelance Researc,Brazil,,,USD 100/hr,N/A
Dr. Carolina P.,Biomedical data scientist | Expert in R,Portugal,,,USD 24/hr,N/A
Dr. Huma K.,"PhD Educationist specializing in academic research, curriculum development, and innovative pedagogical strategies.",Pakistan,,,USD 150/hr,N/A
Dr. Oulmann Z.,"Expert in Social Psychology and Health Promotion | Researcher, Educator, and Thought Leader in Behavioral Science",France,,,USD 250/hr,N/A
Dr. Hayet S.,Expert in in Finance,Tunisia,,,N/A,N/A
Dr. Stephen F.,"Application scientistt, scientific editor, writer, Food safety consultant, Bioethics/Research ethics consultant",Nigeria,,,USD 110/hr,N/A
Dr. Dr. syed Imran H.,"A Sociologist, Researcher, Training Material development, Gender and SRHR expert with 18 years experience.",Pakistan,,,USD 40/hr,N/A
Dr. Ayushi C.,5+ Years in Microbial Biotechnology & Genomics | Scientific and Academic Professional Services,India,,,USD 30/hr,N/A
Dr. Rahul S.,Ayurvedic Doctor & Researcher I Specialized in Dermatology and Auto immune disorders,India,,,USD 10/hr,N/A
Dr. Keelan J.,"Freelance Medical Writer and Researcher | Skilled in Nanomedicine and R programming, compliant with ICH GCP",South Africa,,,USD 50/hr,N/A
Dr. Patricia D.,"Aspiring science editor, passionate chemist and public servant",United States,,,USD 45/hr,N/A
Dr. PATRICIA JAYSHREE J.,"Academician with more than 25 years of experience in research Life Sciences, Environment and Sustainable Nanotechnology",Malaysia,,,USD 40/hr,N/A
Dr. UPMA B.,Freelance Botanist & Data Analyst | Expert in Chlorophyll fluorescence analysis | 5 years of experience in research a,India,,,USD 20/hr,N/A
Dr. Bezaleel M.,Freelance Molecular Biologist & Data Analysis Consultant | Postdoc in Dermatological sciences | Proficient in Python,United Kingdom,,,USD 50/hr,N/A
Dr. Jeff L.,Biomedical research scientist with 20+ years of experience in the areas of neuroscience and pharmacology.,United States,,,USD 250/hr,N/A
Dr. Aqeel P.,Physical Oceanographer & Data Analyst specialising in turbulence & ocean circulation,Spain,,,USD 30/hr,N/A
Dr. Nilanjan G.,"Experienced Bio-medical scientist with hands-on experience in molecular biology, scientific writing and consulting",Sweden,,,USD 17/hr,N/A
Dr. Partha C.,"Seasoned Immunologist Specializing in T Cell Biology, Pre-Clinical Development, and Translational Research",United States,,,USD 45/hr,N/A
Dr. Karim E.,"Molecular biology, immunology, vaccinology, virology, gene- cell therapy, clinical and non-clinical research",Belgium,,,N/A,N/A
Dr. David G.,I have 15 years of experience in synthetic biology and systems biology both in academia and in startups.,United States,,,USD 90/hr,N/A
Dr. Xinyu Z.,20+ Yrs in Computational Biology: AI & High-Throughput Omics Analysis for Disease Prediction,United States,,,USD 60/hr,N/A
Dr. Katie D.,Freelance Bioinformatics Expert | Advice & Analysis from study design to project wrap-up |,United Kingdom,,,USD 50/hr,N/A
Dr. K.K. B.,Remote Sensing & GIS Expert | Environment and Ecology | Disaster Risk Assessment | Climate Change | Python & R | GeoAI,Indonesia,,,USD 8/hr,N/A
Dr. Rosina S.,Biostatistician and statistics educator with a love for Bayes,France,,,USD 100/hr,N/A
Dr. Bhaskar C.,Molecular and cell biologist with 10+ years of experience in enzyme function and protein target-driven therapeutics,India,,,USD 17/hr,N/A
Dr. Shalini S.,Bioinformatics | Genomics | Python | R | Cancer Biology | Research | Scientific Writing,India,,,USD 30/hr,N/A
Dr. Libby M.,"Extensive experience drafting, editing and proofreading scientific texts.",United Kingdom,,,USD 25/hr,N/A
Dr. Lara S.,Expert Scientific Grant Writer with strong background in Biostatistics and Study Design,United States,,,N/A,N/A
Dr. Mohammad Reza M.,PhD in Horticultural Sciences - Physiology of agricultural production,France,,,USD 40/hr,N/A
Dr. Stéphane G.,"Former CTO and CSO, physicist in biotech, scientific software developer and R&D management expert",France,,,USD 125/hr,N/A
Dr. Anthony O.,Freelance Expert in Therapeutic Antibody Discovery and Development. Strategy and Leadership in Start-up and CROs.,United Kingdom,,,USD 150/hr,N/A
Dr. Dr. Himakshi S.,Computational Biologist & Bioinformatician | PhD with 5+ years of Post Doc Experience,India,,,N/A,N/A
Dr. John T.,"40 years Optical Design and product development experience. CODEV/LightTools, xfr to mfg, team management, etc.",United States,,,USD 250/hr,N/A
Dr. Jenna D.,Statistician and Data Analyst | Expert in R | 5+ years of experience in designing and conducting research.,United States,,,USD 100/hr,N/A
Dr. Bilge E.,Well published biochemist/cell biologist | Expert in lipids | 10+ years experience in academic publishing,Turkey,,,USD 350/hr,N/A
Dr. Divya D.,"Bioinformatics, data analyst, NGS, R, Scientific writing with 15 years of experience",India,,,USD 20/hr,N/A
Dr. Rasha A. A.,Freelance medical editor & writer with 10+years in medicine/clinical research. Physician-scientist & top reviewer 4 ACOG,United States,,,USD 35/hr,N/A
Dr. Naveed H.,"PhD Materials Scientist with expertise in nanomaterials, Quantum Sensing for Automotive & Semiconductor industries.",United States,,,USD 100/hr,N/A
Dr. Yomi O.,5+ Years in Business Analysis & Technical Product Management,Nigeria,,,USD 25/hr,N/A
Dr. Thomas W.,Biostatistician - Bioinformatician - Population Geneticist,Austria,,,USD 50/hr,N/A
Dr. Danielle D.,"Research Psychologist, Scientist, and Statistician using R and SPSS",Canada,,,USD 100/hr,N/A
Dr. Petra D.,Science writer | Gene Therapy | Oligonucleotide Therapeutics | Social Media | DE-EN scientific translation,United Kingdom,,,USD 130/hr,N/A
Dr. Hussein K.,Physician Scientist I Neuroscience I R&D I Clinical Scientist I Molecular biologist I Circuit Neurophysiology,United States,,,USD 100/hr,N/A
Dr. Ryan P.,"Ph.D. Chemist & Data Analyst (Python) | Materials Science, Manufacturing, Batteries, Solar, Electrochemistry",United States,,,USD 30/hr,N/A
Dr. Flávia M.,"Experienced Molecular Biologist Specializing in Cancer Research, 3D Cell Models, and Advanced Genomic Techniques",Portugal,,,N/A,N/A
Dr. Ali I.,Biophysicist with Computational and Wet lab experience | 6 years in Academia and 2 years in Industry,United States,,,USD 80/hr,N/A
Dr. Aaron W.,I am a condensed matter physicist with postdoctoral experience.,United States,,,USD 75/hr,N/A
Dr. Anjana B.,Freelance writer/editor/peer reviewer/journal selection expert with 6+ years in Physics/materials science research,India,,,USD 25/hr,N/A
Dr. Gajendra Babu B.,"An experienced professional in biotech regulatory, resistance management and research, with 16 yrs corporate experience",,,,USD 100/hr,N/A
Dr. Augustin A.,Immunology and enzymology drug discovery,United Kingdom,,,USD 150/hr,N/A
Dr. Joel S.,Freelance Researcher & Data Analyst | Expert in SPSS,Ghana,,,USD 20/hr,N/A
Dr. Philip S.,"Scientist with experience in image analysis, viral vectors, gene therapy, cultured meat, vaccines",United States,,,USD 45/hr,N/A
Dr. Poornima S.,"Scientific and Experimental research - 10 years experience, Subject matter expert, Solution authorization - biology",India,,,USD 2000/hr,N/A
Dr. Santosh R.,Freelance Proteomics Consultant with 15+ years in biomarker discovery and therapeutic target ID using mass spectrometry,United States,,,USD 90/hr,N/A
Dr. Michael James H.,"Bioimaging Expert, Specialist in Electron Microscopy",Portugal,,,USD 60/hr,N/A
Dr. Erik A.,Freelance Research Scientist & Chemist | Expert in Electrochemistry and Battery Research,United States,,,USD 50/hr,N/A
Dr. Ivan P.,senior analytical chemist | LC-MS/MS | HPLC | GC-MS | TLC | 17025 ISO certification | QC/QA,Serbia,,,USD 25/hr,N/A
Dr. Jerry W.,"Freelance Scientist/Data Scientist | Expert in Python, Matlab",United States,,,USD 120/hr,N/A
Dr. Clara G.,Freelance Scientific Consultant | Grant Writer & Medical Writer,Portugal,,,USD 55/hr,N/A
Dr. Amit K.,"Freelance Dissertation and Thesis, Expert in Geotechnical-Engineering, Research Article writer with 6+ years experience",India,,,USD 10/hr,N/A
Dr. Haley B.,Freelance Science Editor and Proofreader | 11 years of experience in biochemistry and microbiology,N/A,,,USD 35/hr,N/A
Dr. Awais Y.,Published and cited expert in molecular biology. Statistician and lecturer. Connect to discuss any projects .,United Kingdom,,,USD 100/hr,N/A
Dr. Alexander O.,"Dr. Alexander is an expert in international affairs, geopolitics, US Foreign policy, global conflict, and insurgencies",United States,,,USD 80/hr,N/A
Dr. Bixa O.,"Freelance Data Analyst and Scientific research writing | Expert in R, Excel, GitHub & Markdown",N/A,,,USD 20/hr,N/A
Dr. Pooja D.,"Healthcare expert with a PhD, skilled in systematic reviews, data collection, and analysis for impactful solutions.",,,,USD 130/hr,N/A
Dr. Francesco V.,"Using data, machine learning, and genomics to understand how the human immune system works in disease and aging",United States,,,USD 250/hr,N/A
Dr. M.Reza N.,I am an RNA scientist with expertise in bioinformatics skills focused on RNA/DNA and oligonucleotides.,Canada,,,USD 50/hr,N/A
Dr. Mukund A.,"Microbial enzymes, Non-genetic microbial strain develop., fermentation/scale up, Microbial products, Biofuel, Bioprocess",India,,,USD 50/hr,N/A
Dr. Eric G.,Relentlessly curious mechanical engineer with a PhD in computation design and biomechanics.,France,,,USD 65/hr,N/A
Dr. Debprasad D.,Neuroscientist,India,,,N/A,N/A
Dr. SIMEU NOUTCHOM A.,"Scientific writer with interests in Life Sciences, Wild life, animal biodiversity, with 5+ years of experience",Cameroon,,,USD 43/hr,N/A
Dr. Laurynas V.,"Optical Systems Design, Ultrafast lasers, Project Management",N/A,,,USD 35/hr,N/A
Dr. Saad M.,Professor | Consultant | Researcher | Professional Trainer & Mentor| Editor | Innovation expert Expert in book publicati,,,,USD 30/hr,N/A
Dr. Pedram S.,"Materials Scientist (5 years), specialization in materials characterization, corrosion, metals, biomaterials",United States,,,USD 26/hr,N/A
Dr. Anibrata P.,Software Architect | Quantum Software Engineering | Security and Privacy Expert | Techinical Writing & Review,N/A,,,USD 50/hr,N/A
Dr. Ichrak D.,Analytical and solutions-oriented neurogeneticist with 5 years experience at the Univ of Cambridge in pain genetics,,,,USD 100/hr,N/A
Dr. Catherine M.,PhD Analytical Chemist,N/A,,,USD 20/hr,N/A
Dr. Amal T.,PhD Oncology researcher in Novel Therapeutic Development,United Kingdom,,,USD 30/hr,N/A
Dr. Amr M.,"PhD, Bioinformatician & Data Analyst | Life Sciences Research to Data-Driven Insights",Germany,,,N/A,N/A
Dr. Jessica K.,Certified Data Analysts and Project Manager | Science communicator with 6+ years of experience in preclinical research,Luxembourg,,,USD 25/hr,N/A
Dr. Andrea V. P.,Biomedical Scientist | R&D | Healthcare Indsutry | Life Science Consulting | Project & Customer Support | Communication,Spain,,,USD 10/hr,N/A
Dr. Ashish P.,"Freelance Food Scientist, Expert In Drying Technology, Science Writer with more than 8+ years of experience",India,,,USD 25/hr,N/A
Dr. Kerry H.,Genetic/Genomic Scentific Writing | Scientific Consultation | Designing & Conducting Research Projects (Genetics),N/A,,,USD 50/hr,N/A
Dr. Maria Vittoria C.,"Biostatistician working at Unit of Biostatistic, University of Padova | Study design, Sample size calculation, SAP",,,,USD 30/hr,N/A
Dr. Silver J.,Materials Scientist specializing in Biophysics | Freelance Data Analyst and Scientific Writer,United States,,,USD 40/hr,N/A
Dr. Rachel G.,Quantitative Social Science Research Consultant,United States,,,USD 100/hr,N/A
Dr. Federica F.,"PhD in Molecular Biology with pre-clinical oncology and nuroscience background, offers writing and research consultancy.",United Kingdom,,,USD 50/hr,N/A
Dr. Emeka A.,"Academic writer/researcher with 5+ years of experience | Proficient in Stata, EViews and SPSS",Nigeria,,,USD 10/hr,N/A
Dr. Tobia F.,Molecular Biotechnologist | Virology and Genome Editing,Italy,,,USD 20/hr,N/A
Dr. Junaid A.,Experienced Science Writer with 6+ Years Specializing in Health & Medical Content,Pakistan,,,USD 20/hr,N/A
Dr. Christina M.,"Bioinformatician | Molecular biologist | R, BASH, Linux, AWS",South Africa,,,USD 30/hr,N/A
Dr. Muhammad A.,Consultant Data Scientist & Researcher | Business Intelligence Analyst,Pakistan,,,N/A,N/A
Dr. Jon N.,"Fire Department Chief Officer, EMS Paramedic Professional, PhD",United States,,,USD 75/hr,N/A
